customer_id,name,dob,ssn_hash,risk_rating,kyc_status,country,created_at,created_by
CUST004038,Priya Miller,1958-05-01,b7d1cb7ccd50,medium,verified,RU,2025-04-19 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004039,Ethan Ivanov,2000-05-31,3dbb2b913e17,high,verified,AU,2018-06-16 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004040,Yuki Gupta,1982-04-23,d9bbedf2c63f,low,expired,CN,2022-01-26 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004041,Riya Garcia,1981-08-17,4f78f63f3b7c,high,verified,US,2025-03-18 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004042,Mason Miller,1958-02-28,096b19452593,high,verified,AE,2018-06-16 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004043,Priya Smith,2003-10-13,7006502bc9c0,medium,pending,NG,2026-04-06 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004044,Elena Miller,1994-04-02,3f55a7bea24b,medium,expired,US,2018-07-28 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004045,Ivan Wilson,1990-09-15,561217bd1fb5,medium,expired,US,2022-07-23 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004046,Liam Miller,1964-09-28,99fc2101135f,low,expired,RU,2025-08-14 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004047,Mason Miller,1988-03-02,8f979aaa0307,low,verified,CN,2022-12-04 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004048,Mia Martinez,1995-08-04,ca769babaa7c,low,verified,NG,2022-06-05 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004049,Ivan Johnson,1980-02-17,d7a99e1d0178,low,expired,CA,2022-01-30 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004050,Divya Chen,1974-10-12,75246bf52923,low,pending,AE,2019-01-02 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004051,Ananya Smith,1995-03-05,f67521e68f32,medium,verified,GB,2018-12-25 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004052,Amelia Smith,1985-12-14,474f0db194d0,high,expired,GB,2025-08-26 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004053,Chen Johnson,1978-01-19,45c21dd834e4,high,expired,SG,2018-12-20 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004054,Lucia Anderson,1977-10-24,aa3c53b07926,medium,pending,IN,2024-09-02 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004055,Aditya Chen,1990-03-08,081fd433dd98,high,verified,AE,2021-08-25 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004056,Yuki Johnson,1965-11-11,5597954938b1,medium,verified,,2021-06-27 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004057,Divya Nair,1972-02-28,ff1af51ffedb,low,verified,SG,2021-03-02 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004058,Amelia Ivanov,1962-12-02,68ddbf561caf,medium,verified,CN,2020-05-01 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004059,Aarav Martinez,1986-07-17,1a856c536f3e,low,verified,AU,2021-01-23 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004060,Layla Wilson,1960-07-16,b696d27a0847,low,expired,AU,2023-09-23 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004061,Meera Miller,1973-06-09,7fc7cf8ef1c8,low,verified,AE,2021-06-10 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004062,Riya Gupta,1997-02-25,cfcf0f33c235,medium,verified,DE,2019-10-11 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004063,Amelia Chen,1993-12-21,1c8e54cfd950,low,expired,GB,2024-11-21 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004064,Lucas Anderson,1996-01-27,ab1a6e971c18,low,expired,CA,2026-06-10 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004065,Aditya Singh,1992-06-01,7cad2c9a6566,low,pending,AE,2023-06-26 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004066,Mason Wilson,1955-05-30,4952a860634b,low,verified,GB,2025-09-13 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004067,Isha Patel,1961-10-14,eec8e33cf041,low,verified,AE,2022-06-14 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004068,Olivia Patel,2004-10-02,071617075c59,medium,verified,AE,2025-08-19 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004069,Karan Wilson,1964-06-15,c90d54c92623,medium,,IN,2022-06-19 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004070,Sneha Kumar,1974-12-04,ba9806eca686,medium,expired,RU,2023-08-14 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004071,Emma Khan,2005-07-17,8a2289478927,medium,verified,AE,2023-06-06 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004072,Ivan Singh,1988-11-15,07fc0612700f,low,expired,IN,2022-10-13 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004073,Liam Miller,1967-08-31,1cbc53bbed3f,high,verified,IN,2022-08-08 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004074,Chen Gupta,1985-03-23,a9ceaf797e9b,high,expired,CN,2019-03-06 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004075,Karan Mehta,1958-11-13,6ff245ee2507,low,verified,SG,2022-08-31 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004076,Mei Martinez,1956-08-01,89f5e99140a8,low,expired,CA,2022-06-05 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004077,Ethan Reddy,2002-08-20,bc9a314fe2e0,medium,verified,DE,2022-06-09 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004078,Mia Anderson,1969-09-16,a1e17b428152,low,verified,AU,2019-04-11 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004079,Lucia Singh,1972-09-25,dc333da33c44,low,verified,GB,2024-06-27 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004080,Sneha Brown,1990-02-03,7d4546940144,medium,verified,AU,2019-12-27 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004081,Yuki Johnson,1984-04-12,e39c1a462609,medium,expired,NG,2025-04-29 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004082,Nikhil Reddy,1975-06-29,34c4acf4df54,low,verified,CA,2023-12-23 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004083,Arjun Martinez,1970-09-02,2e9915fd9a3e,low,verified,CA,2021-09-05 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004084,Liam Tanaka,1981-03-01,d1152eecd70c,high,verified,SG,2020-08-19 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004085,Lucia Anderson,1960-02-25,bdf15dad4c36,high,expired,IN,2023-05-02 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004086,Mason Lopez,1976-09-22,9763d5799d82,low,verified,NG,2023-05-13 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004087,Ava Anderson,2003-06-01,7ed18e87a492,,verified,AE,2023-07-12 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004088,Mei Martinez,1971-11-22,3f6b74e4f18a,medium,verified,IN,2019-04-19 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004089,Ivan Zhang,1955-03-19,d5ed30be6e4e,low,verified,NG,2021-03-04 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004090,Mason Smith,1965-05-13,5631b5c4fd01,low,verified,IN,2018-07-19 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004091,Pooja Brown,1955-08-22,218fcf9d4bba,low,verified,CN,2022-11-16 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004092,Lucas Ivanov,1966-09-14,01571861e307,medium,verified,GB,2022-05-02 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004093,Meera Nair,1955-09-13,f6dd8e391f44,medium,verified,US,2018-09-19 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004094,Lucia Ivanov,1959-02-22,66313651c794,low,expired,GB,2021-10-01 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004095,Aarav Sharma,1992-01-22,eede25333a05,low,verified,SG,2022-12-12 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004096,Ananya Tanaka,1976-05-29,872b92c0dbf7,low,verified,DE,2022-01-20 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004097,Omar Miller,1963-10-11,9f5fdb250874,medium,pending,CA,2018-08-11 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004098,Aditya Garcia,1994-07-02,65a2b5ec960f,low,verified,CA,2022-12-23 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004099,Ava Nair,1966-07-12,a103dab1977f,medium,expired,CN,2025-12-31 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004100,Ethan Reddy,1965-12-12,224fa080180b,medium,pending,DE,2021-07-17 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004101,Omar Lopez,1990-12-24,ca87f86c83ce,medium,verified,US,2026-03-04 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004102,Ananya Singh,1969-07-30,2c633bbda440,low,verified,GB,2026-02-10 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004103,Olivia Davis,1974-06-15,5ba9b1934b66,high,verified,CA,2018-11-01 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004104,James Singh,1955-01-18,908978ef071c,medium,pending,RU,2025-08-27 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004105,Layla Garcia,1955-06-11,6e1daec06bb9,low,verified,CA,2020-02-26 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004106,Mia Singh,1957-08-05,a75cd399ad02,low,verified,CA,2022-05-04 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004107,Pooja Anderson,1963-02-12,d6189c40a323,medium,verified,AE,2025-06-15 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004108,Ivan Miller,1992-11-06,bcda1498250d,low,verified,SG,2020-11-29 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004109,Noah Johnson,1990-10-12,fb2705dd361f,low,pending,CN,2026-02-08 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004110,Mason Smith,1979-05-02,a0e016143bd2,low,verified,AE,2025-09-21 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004111,James Tanaka,1981-03-01,45f064b65d27,medium,pending,SG,2025-05-22 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004112,Sneha Al-Sayed,1981-05-12,74c932297842,high,verified,DE,2019-06-02 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004113,Nikhil Wilson,1986-03-12,eec87290b156,high,verified,RU,2019-02-05 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004114,Noah Gupta,1999-06-07,915620477de7,medium,verified,US,2021-03-20 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004115,Emma Martinez,1955-11-09,1f78d9524f5e,low,verified,SG,2022-10-28 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004116,Wei Al-Sayed,1975-01-28,ffa4b83815ef,high,verified,US,2025-03-14 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004117,Aarav Tanaka,1959-01-31,f9a6619fe86f,medium,expired,NG,2025-03-02 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004118,Lucas Patel,2005-01-03,07e42bd3f4d4,low,verified,US,2023-11-29 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004119,Emma Al-Sayed,1998-10-27,cc7e8786b88f,medium,verified,GB,2021-06-09 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004120,Chen Tanaka,1993-10-04,c44fae007d7a,medium,verified,AE,2024-10-05 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004121,Sophia Mehta,1998-05-24,899b931546dd,low,verified,US,2021-08-02 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004122,Divya Wilson,1990-09-10,e464f248d016,medium,,SG,2024-03-31 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004123,Priya Brown,1986-10-14,5fe119c50e00,medium,verified,AU,2018-05-14 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004124,Diego Ivanov,1990-01-15,3a54aaef31f6,medium,verified,CN,2022-06-20 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004125,Isha Johnson,1993-03-21,dfb2eed82476,low,verified,US,2025-02-15 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004126,Lucas Reddy,2001-01-02,e89c8a1eb67f,medium,verified,CA,2025-03-31 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004127,Mia Wilson,1962-12-27,83cad5269d2f,low,verified,AE,2019-05-18 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004128,Meera Reddy,1976-08-28,a54b8d1bafe4,low,verified,AE,2018-11-30 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004129,Pooja Wilson,1993-06-24,6d049ebd7b70,medium,verified,SG,2019-05-20 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004130,Aditya Smith,1999-07-28,ebc3937b0325,high,pending,CN,2025-04-27 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004131,Yuki Smith,1964-01-31,2aa11d586656,,verified,CN,2025-08-01 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004132,Wei Smith,1988-02-28,2c13d12333c9,medium,pending,US,2025-04-14 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004133,Ava Martinez,1984-08-09,991b52e93d2f,high,verified,CN,2020-07-15 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004134,Hassan Tanaka,1975-01-27,07e3675e84b1,low,verified,CA,2022-06-08 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004135,Omar Ivanov,1963-12-06,197584f9a584,high,verified,AU,2022-09-26 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004136,Vikram Mehta,1973-08-12,facc59b78693,low,verified,AU,2018-07-27 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004137,Isha Smith,1980-01-09,6152942acde5,low,verified,DE,2023-11-22 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004138,Rohan Patel,1998-06-06,43da09cf5f06,medium,verified,NG,2020-10-18 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004139,Elena Johnson,1964-05-27,1f64e196b9a1,medium,verified,AE,2020-10-15 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004140,Omar Nair,1970-03-15,cd8adf13fc7c,low,verified,CA,2019-05-23 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004141,Sneha Wilson,1973-10-06,0f7dd5c7028b,low,verified,IN,2023-01-03 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004142,Olivia Smith,2003-11-06,dcee98a23eaf,,expired,RU,2024-04-09 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004143,Nikhil Anderson,1963-08-03,d6e746d90fdb,low,pending,US,2020-07-03 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004144,Sophia Brown,1957-10-18,9626bad142f1,,verified,GB,2022-12-06 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004145,Fatima Wilson,1973-05-05,d6c9a9c92dec,medium,verified,CN,2020-12-16 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004146,Isha Martinez,1975-11-05,53a9d0969a4d,low,verified,AU,2023-10-21 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004147,Wei Martinez,1969-11-21,bd6999e4ba7c,medium,pending,NG,2021-10-27 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004148,Liam Kumar,1976-01-26,22c7377fc6e2,high,,SG,2020-06-05 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004149,Yuki Patel,1991-01-11,4620fd051699,low,verified,AU,2020-05-23 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004150,Ananya Kumar,1984-10-26,b2a9ee856b47,,verified,RU,2021-10-12 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004151,Aditya Smith,1960-02-14,d0ab8a0cbc35,medium,pending,,2020-08-01 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004152,Yuki Martinez,1973-12-12,8779192114ae,medium,verified,AU,2018-04-23 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004153,Liam Garcia,1966-08-17,877847b38e04,medium,verified,NG,2018-07-04 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004154,Olivia Gupta,1993-09-20,0e67a763f975,low,pending,GB,2024-04-08 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004155,Amelia Brown,1957-02-27,b19c0f7359bc,high,verified,CN,2021-10-05 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004156,Arjun Sharma,1969-04-04,a8e970ebbd9d,high,verified,CA,2026-05-22 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004157,Priya Mehta,1983-10-13,4317d17b7437,medium,verified,SG,2018-02-15 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004158,Layla Ivanov,1979-11-29,2e7f74e97e4e,medium,verified,GB,2021-08-11 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004159,Layla Singh,1978-08-23,dcf983d7787f,low,verified,CA,2021-04-20 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004160,Ananya Garcia,1984-03-25,7ce232111fb4,,verified,AU,2022-09-16 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004161,Yuki Brown,1976-10-10,49b7a652e8d0,low,verified,RU,2018-05-26 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004162,Rahul Garcia,2003-05-05,b0ac9b04c48b,,pending,AU,2018-08-02 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004163,Amelia Garcia,2001-07-29,0889d6f6059c,,verified,GB,2020-11-20 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004164,Mason Smith,1977-08-07,b0e50b4be50e,medium,pending,SG,2024-12-27 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004165,Diego Garcia,1987-05-31,7041ed3447a6,low,verified,CN,2022-07-23 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004166,Mia Davis,1983-05-17,270e1baab565,medium,verified,CN,2022-12-22 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004167,Ava Ivanov,1963-01-01,0cdec56387f8,low,verified,US,2023-09-09 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004168,Sophia Patel,1965-07-17,02bfbb4de779,medium,verified,NG,2022-02-16 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004169,Diego Singh,1978-01-12,90e1db310dc4,high,pending,CA,2018-10-19 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004170,Lucas Nair,1958-07-30,c3f8254207d7,low,verified,US,2025-09-30 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004171,Rohan Garcia,1988-09-16,057edb158527,medium,expired,GB,2019-02-13 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004172,Sophia Al-Sayed,1971-02-24,d6f2f70df257,high,verified,NG,2020-10-26 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004173,Vikram Singh,1994-10-29,fa3c40152fba,low,verified,AE,2025-02-04 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004174,Chen Zhang,1996-01-19,3f6bb535afaa,high,verified,CN,2026-05-23 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004175,Olivia Wilson,1982-06-06,6704a5d658cf,low,expired,RU,2018-03-23 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004176,James Miller,1968-11-16,4678a00fdcdc,high,verified,AE,2025-03-24 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004177,Wei Mehta,1990-08-23,dd0f9528d9be,high,pending,CA,2025-06-21 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004178,Diego Wilson,1983-11-09,7fe607527e15,low,verified,IN,2020-10-13 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004179,Amelia Gupta,1995-01-17,f25e1f550e90,medium,pending,NG,2021-06-09 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004180,Sneha Zhang,1962-04-28,959ad1656373,low,expired,RU,2024-08-06 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004181,Ava Martinez,1973-11-22,b373f4cdf2d4,medium,pending,AU,2019-04-09 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004182,Ethan Davis,1983-07-31,721dbb76bdc4,low,verified,CA,2024-06-13 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004183,Ivan Al-Sayed,1992-04-16,12bbdb7abced,low,verified,AU,2023-06-10 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004184,Divya Smith,1986-11-20,fcb3de97c8f4,medium,verified,IN,2023-01-19 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004185,Ananya Garcia,1980-04-22,a48567fc9a46,medium,verified,SG,2020-11-14 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004186,Layla Brown,1984-01-18,a2c984ee177b,low,pending,CA,2019-06-26 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004187,Hassan Smith,1985-03-14,672541e446e8,low,pending,SG,2026-03-20 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004188,Riya Brown,1971-06-26,1542d28f1a71,,verified,GB,2018-01-14 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004189,Aarav Khan,1969-05-27,2d1aab89bd8c,high,pending,CA,2023-04-11 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004190,Lucas Martinez,2000-07-13,66d45db6f398,medium,verified,SG,2024-03-28 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004191,Rohan Ivanov,1993-04-02,2b2b0b5c844b,low,verified,AU,2022-07-10 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004192,Isha Chen,1982-06-22,f6f90a52ad8e,medium,verified,DE,2020-12-18 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004193,Liam Nair,1959-02-22,870777de43b6,medium,expired,SG,2018-08-20 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004194,Yuki Chen,2002-02-22,1dceba04c311,low,verified,AU,2020-11-14 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004195,Ivan Kumar,1972-04-26,e04cd2376e67,medium,expired,DE,2025-08-18 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004196,Ava Lopez,1985-11-19,11b7b4c8c503,low,pending,CN,2018-05-28 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004197,Wei Lopez,1967-09-25,1df7d02dab85,low,pending,NG,2020-05-02 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004198,Olivia Ivanov,1956-08-25,27b346c53710,low,pending,RU,2019-08-03 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004199,Isha Smith,1980-03-31,168dfbc06cc8,medium,verified,RU,2019-02-05 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004200,Mei Lopez,1965-08-02,8485486467c5,high,verified,US,2025-03-26 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004201,Vikram Kumar,1968-12-19,9ed37dae8ce8,medium,expired,NG,2024-03-16 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004202,Karan Singh,1968-01-07,67dbb98c93fa,low,verified,AU,2018-04-23 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004203,Chen Miller,1993-10-27,6005f2b94a04,medium,verified,DE,2025-04-01 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004204,Hassan Khan,1998-03-19,e578a08a2f58,high,verified,AE,2022-01-03 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004205,Wei Mehta,2004-05-01,6eb2252eea66,low,,GB,2025-01-24 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004206,Diego Tanaka,1962-02-12,8f45bf3a06e9,medium,verified,CN,2023-02-03 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004207,Ava Garcia,1969-03-03,53ca3926fd12,medium,expired,AE,2022-10-05 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004208,Fatima Mehta,1967-11-18,569a322c5d53,medium,pending,CA,2022-06-05 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004209,Omar Martinez,1962-02-10,98ad73dcc52f,medium,pending,GB,2019-12-04 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004210,Layla Miller,1962-06-27,1ecda99f1870,low,verified,RU,2018-08-02 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004211,Lucas Lopez,1983-02-15,82077e99380b,high,verified,DE,2020-01-19 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004212,Sneha Gupta,1980-08-17,c4808ef3bbb8,low,,IN,2018-03-24 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004213,Arjun Lopez,1977-05-15,b28e5a0b50fb,low,pending,GB,2025-09-20 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004214,Karan Johnson,1990-06-30,a4356157fd4d,,verified,RU,2020-06-28 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004215,Ananya Sharma,1984-01-02,50d1426f2a52,low,verified,US,2023-09-25 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004216,Nikhil Tanaka,1959-02-26,c275fae5429a,high,verified,IN,2026-02-13 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004217,Diego Garcia,1957-06-28,4fd64924d1bd,low,verified,DE,2023-08-09 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004218,Diego Nair,1974-02-12,98d6649aa5a4,medium,pending,CA,2020-08-24 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004219,Aarav Kumar,1980-12-18,433674c6528f,low,pending,AU,2024-05-06 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004220,Rohan Reddy,1978-06-03,1612d7c5db38,low,pending,AU,2018-03-05 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004221,Ivan Davis,1959-10-03,3886a65e08ea,high,verified,DE,2019-12-02 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004222,Rahul Smith,1962-06-27,a70d9bd33617,medium,verified,CA,2018-09-20 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004223,Noah Ivanov,1961-04-14,a0bae997fc54,low,expired,AE,2025-12-08 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004224,Mason Patel,1998-03-27,1315028c8888,medium,verified,CN,2022-07-22 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004225,Yuki Tanaka,1994-03-17,4b2a76061ff1,low,verified,RU,2022-09-05 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004226,Noah Tanaka,1955-09-27,fa68f91b9f25,low,verified,SG,2021-01-24 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004227,James Khan,1992-03-26,10fc8ed36045,low,pending,NG,2026-06-28 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004228,Yuki Tanaka,1965-05-22,7164c073ffa6,medium,expired,US,2021-05-14 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004229,Priya Singh,1999-10-15,2d66f0785401,low,verified,RU,2025-07-12 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004230,Hassan Miller,1959-03-09,ecb6fe5f36a4,low,verified,SG,2020-12-11 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004231,Mei Smith,1991-04-13,d3b1a8392428,high,verified,CN,2023-07-16 00:00:00,CUSTOMER_ONBOARDING_SVC
CUST004232,Ava Kumar,1994-04-26,020cd40e0174,medium,pending,AE,2025-07-03 00:00:00,CUSTOMER_ONBOARDING_SVC
